image,Pred_boxes,Target_boxes,('map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes', 'time')
294_20210811022225.jpg,24,25,0.1036,0.2018,0.0808,-1.0,0.0563,0.9,0.036,0.104,0.196,-1.0,0.1667,0.9,-1.0,-1.0,0.0,0:01:10.845221
192_20200712120837.jpg,125,132,0.3697,0.6616,0.321,-1.0,0.3723,-1.0,0.0061,0.0515,0.45,-1.0,0.45,-1.0,-1.0,-1.0,0.0,0:01:11.584210
211_20210912215919.jpg,4,2,0.0505,0.1262,0.0,-1.0,-1.0,0.0673,0.0,0.2,0.2,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0:01:12.056354
249_20210805222032.jpg,4,4,0.2998,0.7525,0.3812,0.0,0.2767,0.7,0.175,0.35,0.35,0.0,0.35,0.7,-1.0,-1.0,0.0,0:01:12.525812
268_20210821021450.jpg,2,1,0.5,1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,0.5,-1.0,-1.0,0.5,-1.0,-1.0,0.0,0:01:12.994776
209_20210807043553.jpg,1,1,0.5,1.0,0.0,-1.0,0.5,-1.0,0.5,0.5,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.0,0:01:13.462605
216_20210725233112.jpg,2,3,0.2327,0.6634,0.0,-1.0,0.4,0.1515,0.1,0.2667,0.2667,-1.0,0.5,0.15,-1.0,-1.0,0.0,0:01:13.934524
191_20200823002908.jpg,5,5,0.4975,0.7149,0.547,-1.0,-1.0,0.4975,0.16,0.56,0.56,-1.0,-1.0,0.56,-1.0,-1.0,0.0,0:01:14.393823
270_20210829192706.jpg,7,1,0.2,1.0,0.0,-1.0,-1.0,0.2,0.2,0.2,0.2,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0:01:14.863049
270_20210825164410.jpg,9,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:01:15.318483
191_20200822031242.jpg,13,9,0.3325,0.6725,0.349,-1.0,0.0252,0.4346,0.0667,0.3111,0.4,-1.0,0.1,0.4857,-1.0,-1.0,0.0,0:01:15.787678
164_20200808230035.jpg,6,5,0.2568,0.9653,0.0347,-1.0,0.2762,0.35,0.08,0.34,0.34,-1.0,0.275,0.6,-1.0,-1.0,0.0,0:01:16.250405
211_20210912212621.jpg,4,4,0.3102,0.7525,0.0858,-1.0,0.399,0.3,0.075,0.375,0.375,-1.0,0.4,0.3,-1.0,-1.0,0.0,0:01:16.723513
149_20200628001909.jpg,29,23,0.5143,0.9145,0.5308,-1.0,-1.0,0.5268,0.0348,0.3348,0.5913,-1.0,-1.0,0.5913,-1.0,-1.0,0.0,0:01:17.202728
294_20210813225345.jpg,9,9,0.0459,0.3052,0.0,-1.0,0.0719,0.0505,0.0111,0.1111,0.1111,-1.0,0.1286,0.05,-1.0,-1.0,0.0,0:01:17.677459
171_20200609133242.jpg,1,2,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0:01:18.139289
211_20210912231100.jpg,4,2,0.404,0.505,0.505,-1.0,-1.0,0.404,0.4,0.4,0.4,-1.0,-1.0,0.4,-1.0,-1.0,0.0,0:01:18.614187
271_20210923002417.jpg,4,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:19.083148
292_20210830070742.jpg,4,3,0.3653,0.6634,0.3366,-1.0,-1.0,0.3653,0.2,0.3667,0.3667,-1.0,-1.0,0.3667,-1.0,-1.0,0.0,0:01:19.551969
168_20200720022257.jpg,17,16,0.4016,0.7491,0.414,-1.0,0.2338,0.6912,0.0562,0.3625,0.4313,-1.0,0.27,0.7,-1.0,-1.0,0.0,0:01:20.024772
294_20210816043515.jpg,4,5,0.0749,0.2706,0.0,-1.0,0.0749,-1.0,0.0,0.12,0.12,-1.0,0.12,-1.0,-1.0,-1.0,0.0,0:01:20.495865
266_20210908013649.jpg,4,4,0.205,0.505,0.2574,-1.0,0.0337,0.7,0.175,0.2,0.2,-1.0,0.0333,0.7,-1.0,-1.0,0.0,0:01:20.970979
196_20200813000842.jpg,52,57,0.2365,0.6625,0.081,-1.0,0.2435,0.226,0.007,0.0825,0.3018,-1.0,0.3,0.3091,-1.0,-1.0,0.0,0:01:21.504538
213_20210825044251.jpg,1,1,0.1,1.0,0.0,-1.0,-1.0,0.1,0.1,0.1,0.1,-1.0,-1.0,0.1,-1.0,-1.0,0.0,0:01:21.970494
255_20210911013808.jpg,4,2,0.2772,0.7525,0.0,-1.0,0.5,0.05,0.25,0.3,0.3,-1.0,0.5,0.1,-1.0,-1.0,0.0,0:01:22.441882
170_20200625022503.jpg,9,9,0.0676,0.3117,0.0,0.0,0.1441,0.0,0.0111,0.1333,0.1333,0.0,0.24,0.0,-1.0,-1.0,0.0,0:01:22.906017
217_20210723022925.jpg,2,3,0.2693,0.3366,0.3366,0.0,0.0,0.8,0.2667,0.2667,0.2667,0.0,0.0,0.8,-1.0,-1.0,0.0,0:01:23.377216
292_20210901075315.jpg,2,1,0.2,1.0,0.0,-1.0,-1.0,0.2,0.2,0.2,0.2,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0:01:23.840811
246_20210911231704.jpg,7,4,0.1418,0.2277,0.2277,-1.0,0.6,0.0785,0.0,0.325,0.325,-1.0,0.6,0.2333,-1.0,-1.0,0.0,0:01:24.312858
292_20210830070352.jpg,5,4,0.1391,0.2525,0.1287,-1.0,-1.0,0.1391,0.0,0.275,0.275,-1.0,-1.0,0.275,-1.0,-1.0,0.0,0:01:24.784568
252_20210902061746.jpg,5,4,0.3155,0.9505,0.2574,-1.0,0.302,0.3,0.175,0.35,0.35,-1.0,0.3,0.5,-1.0,-1.0,0.0,0:01:25.258652
292_20210830121936.jpg,1,1,0.4,1.0,0.0,-1.0,-1.0,0.4,0.4,0.4,0.4,-1.0,-1.0,0.4,-1.0,-1.0,0.0,0:01:25.720519
292_20210813032204.jpg,4,2,0.0668,0.5,0.0,-1.0,0.1,0.0667,0.0,0.15,0.15,-1.0,0.1,0.2,-1.0,-1.0,0.0,0:01:26.191938
248_20210806052241.jpg,1,1,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0:01:26.660402
146_20200616023945.jpg,45,47,0.4636,0.7219,0.5523,0.0,0.4681,0.4805,0.0191,0.1617,0.5191,0.0,0.5341,0.5,-1.0,-1.0,0.0,0:01:27.178519
261_20210727030115.jpg,1,1,0.4,1.0,0.0,-1.0,-1.0,0.4,0.4,0.4,0.4,-1.0,-1.0,0.4,-1.0,-1.0,0.0,0:01:27.649811
164_20200806025433.jpg,2,2,0.3515,1.0,0.0,-1.0,0.2,0.5,0.25,0.35,0.35,-1.0,0.2,0.5,-1.0,-1.0,0.0,0:01:28.115882
245_20210814222553.jpg,4,4,0.202,0.7525,0.1287,-1.0,0.2673,0.2,0.05,0.25,0.25,-1.0,0.2667,0.2,-1.0,-1.0,0.0,0:01:28.587287
191_20200810003105.jpg,11,8,0.6268,0.95,0.8281,-1.0,-1.0,0.6644,0.0875,0.6125,0.7125,-1.0,-1.0,0.7125,-1.0,-1.0,0.0,0:01:29.055866
274_20210907012232.jpg,5,4,0.1139,0.3366,0.0,-1.0,0.1515,0.101,0.0,0.175,0.175,-1.0,0.15,0.2,-1.0,-1.0,0.0,0:01:29.532458
299_20210916025732.jpg,1,1,0.6,1.0,1.0,-1.0,-1.0,0.6,0.6,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:01:30.009004
246_20210913170203.jpg,3,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:01:30.467877
276_20210817223025.jpg,2,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:30.939114
286_20210908223917.jpg,2,2,0.4515,1.0,0.505,-1.0,0.3,0.6,0.3,0.45,0.45,-1.0,0.3,0.6,-1.0,-1.0,0.0,0:01:31.407637
155_20200522073640.jpg,1,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:31.865579
174_20200713114711.jpg,54,55,0.1425,0.4302,0.0231,-1.0,0.1577,0.0841,0.0,0.0436,0.2455,-1.0,0.2423,0.3,-1.0,-1.0,0.0,0:01:32.394316
150_20200711020544.jpg,8,5,0.6176,0.9653,0.7921,-1.0,0.621,-1.0,0.14,0.68,0.68,-1.0,0.68,-1.0,-1.0,-1.0,0.0,0:01:32.864427
271_20210923002046.jpg,4,2,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:33.335549
185_20200823121328.jpg,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:01:33.793886
295_20210827014135.jpg,5,6,0.0421,0.2525,0.0,-1.0,0.0,0.1257,0.0333,0.05,0.05,-1.0,0.0,0.15,-1.0,-1.0,0.0,0:01:34.260876
253_20210731234115.jpg,4,3,0.101,0.1683,0.1683,-1.0,0.0,0.1515,0.0,0.2,0.2,-1.0,0.0,0.3,-1.0,-1.0,0.0,0:01:34.735524
289_20210723231024.jpg,4,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0:01:35.207743
292_20210904012904.jpg,3,2,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:35.680011
290_20210826201955.jpg,2,1,0.7,1.0,1.0,-1.0,-1.0,0.7,0.7,0.7,0.7,-1.0,-1.0,0.7,-1.0,-1.0,0.0,0:01:36.150866
292_20210901071831.jpg,1,2,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:36.622130
178_20200623014150.jpg,17,15,0.302,0.8476,0.1188,-1.0,0.4026,0.2369,0.0133,0.3467,0.3867,-1.0,0.4222,0.3333,-1.0,-1.0,0.0,0:01:37.094756
253_20210731233747.jpg,2,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:37.567606
159_20200618202038.jpg,9,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:01:38.029403
215_20210812051819.jpg,5,4,0.2277,0.6906,0.0,-1.0,0.1838,0.2525,0.125,0.25,0.25,-1.0,0.25,0.25,-1.0,-1.0,0.0,0:01:38.508289
244_20210925011516.jpg,2,2,0.4525,1.0,0.505,-1.0,0.2,0.7,0.35,0.45,0.45,-1.0,0.2,0.7,-1.0,-1.0,0.0,0:01:38.985397
110_20200716014102.jpg,5,4,0.321,0.6906,0.1287,-1.0,0.303,0.401,0.125,0.35,0.35,-1.0,0.3,0.4,-1.0,-1.0,0.0,0:01:39.454271
211_20210806033413.jpg,2,2,0.6515,1.0,0.505,-1.0,0.5,0.8,0.4,0.65,0.65,-1.0,0.5,0.8,-1.0,-1.0,0.0,0:01:39.930245
274_20210831001527.jpg,1,6,0.1178,0.1683,0.1683,0.0,0.1455,-1.0,0.1167,0.1167,0.1167,0.0,0.14,-1.0,-1.0,-1.0,0.0,0:01:40.403979
148_20200721104105.jpg,3,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:01:40.862933
153_20200622023407.jpg,19,10,0.3872,0.7308,0.3691,-1.0,0.4729,0.2998,0.05,0.51,0.54,-1.0,0.6167,0.425,-1.0,-1.0,0.0,0:01:41.338701
268_20210822101818.jpg,7,1,0.6,1.0,1.0,-1.0,-1.0,0.6,0.6,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:01:41.807524
137_20200709000931.jpg,11,9,0.5295,0.9772,0.5742,-1.0,0.4515,0.5834,0.1,0.6,0.6,-1.0,0.45,0.6429,-1.0,-1.0,0.0,0:01:42.278191
294_20210813011442.jpg,18,18,0.2197,0.5154,0.0548,0.0,0.2304,-1.0,0.0278,0.1722,0.3,0.0,0.3176,-1.0,-1.0,-1.0,0.0,0:01:42.764682
159_20200609035301.jpg,9,1,0.8,1.0,1.0,-1.0,-1.0,0.8,0.8,0.8,0.8,-1.0,-1.0,0.8,-1.0,-1.0,0.0,0:01:43.232324
294_20210804220129.jpg,6,8,0.2287,0.604,0.1073,-1.0,0.2594,0.0,0.0625,0.275,0.275,-1.0,0.3143,0.0,-1.0,-1.0,0.0,0:01:43.705940
292_20210830075918.jpg,5,3,0.2158,0.6634,0.0,-1.0,-1.0,0.2158,0.1,0.2333,0.2333,-1.0,-1.0,0.2333,-1.0,-1.0,0.0,0:01:44.174697
168_20200811030834.jpg,13,15,0.3605,0.6223,0.5006,-1.0,0.4159,0.0,0.04,0.34,0.42,-1.0,0.4846,0.0,-1.0,-1.0,0.0,0:01:44.648758
261_20210804151946.jpg,2,1,0.45,0.5,0.5,-1.0,-1.0,0.9,0.0,0.9,0.9,-1.0,-1.0,0.9,-1.0,-1.0,0.0,0:01:45.124643
105_20200727005336.jpg,26,21,0.3132,0.6242,0.2528,0.2,0.214,0.701,0.0381,0.2,0.4238,0.2,0.3688,0.7,-1.0,-1.0,0.0,0:01:45.610947
149_20200727235251.jpg,39,35,0.4693,0.8291,0.4013,-1.0,0.1907,0.5206,0.0229,0.1971,0.54,-1.0,0.26,0.5867,-1.0,-1.0,0.0,0:01:46.113788
182_20200705235821.jpg,28,7,0.338,0.4571,0.4571,-1.0,-1.0,0.3512,0.1,0.4429,0.4429,-1.0,-1.0,0.4429,-1.0,-1.0,0.0,0:01:46.590896
229_20210727125339.jpg,2,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0:01:47.060249
273_20210818214254.jpg,1,3,0.1347,0.3366,0.0,0.0,0.0,0.4,0.1333,0.1333,0.1333,0.0,0.0,0.4,-1.0,-1.0,0.0,0:01:47.533305
132_20200620063010.jpg,1,1,0.2,1.0,0.0,-1.0,-1.0,0.2,0.2,0.2,0.2,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0:01:47.995819
271_20210922010112.jpg,3,3,0.2,0.6634,0.0,-1.0,0.0,0.301,0.1333,0.2,0.2,-1.0,0.0,0.3,-1.0,-1.0,0.0,0:01:48.470639
280_20210816020904.jpg,3,4,0.2307,0.505,0.2574,-1.0,0.0505,0.404,0.2,0.225,0.225,-1.0,0.05,0.4,-1.0,-1.0,0.0,0:01:48.950695
192_20200712115551.jpg,128,127,0.3449,0.761,0.1985,-1.0,0.3433,0.5091,0.0039,0.0425,0.3969,-1.0,0.3928,0.65,-1.0,-1.0,0.0,0:01:49.678983
268_20210827190146.jpg,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0:01:50.149752
274_20210805014355.jpg,3,2,0.303,0.505,0.505,-1.0,0.0,0.6,0.3,0.3,0.3,-1.0,0.0,0.6,-1.0,-1.0,0.0,0:01:50.627958
296_20210825034717.jpg,3,5,0.0888,0.3399,0.0,-1.0,0.0505,0.101,0.06,0.1,0.1,-1.0,0.1,0.1,-1.0,-1.0,0.0,0:01:51.107507
294_20210811035958.jpg,8,9,0.2586,0.7587,0.0569,0.7,0.248,-1.0,0.0444,0.3222,0.3222,0.7,0.275,-1.0,-1.0,-1.0,0.0,0:01:51.585638
270_20210826000838.jpg,5,1,0.4,1.0,0.0,-1.0,-1.0,0.4,0.4,0.4,0.4,-1.0,-1.0,0.4,-1.0,-1.0,0.0,0:01:52.063007
213_20210822080256.jpg,3,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:52.535927
264_20210902142519.jpg,1,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:52.999784
153_20200618172506.jpg,80,74,0.2562,0.5979,0.2383,-1.0,0.2329,0.4609,0.0081,0.0892,0.3541,-1.0,0.3358,0.5286,-1.0,-1.0,0.0,0:01:53.590116
168_20200619003814.jpg,1,1,0.3,1.0,0.0,-1.0,0.3,-1.0,0.3,0.3,0.3,-1.0,0.3,-1.0,-1.0,-1.0,0.0,0:01:54.057463
288_20210726000911.jpg,5,8,0.2267,0.3762,0.2574,0.0,0.1851,0.7,0.0875,0.225,0.225,0.0,0.1833,0.7,-1.0,-1.0,0.0,0:01:54.533626
273_20210814054738.jpg,2,1,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0:01:55.009893
290_20210920122408.jpg,2,1,0.4,1.0,0.0,-1.0,-1.0,0.4,0.4,0.4,0.4,-1.0,-1.0,0.4,-1.0,-1.0,0.0,0:01:55.465920
126_20200809221918.jpg,28,31,0.3316,0.6268,0.2071,0.0277,0.2005,0.6038,0.0129,0.2226,0.4097,0.08,0.2643,0.7167,-1.0,-1.0,0.0,0:01:55.956748
244_20210907235117.jpg,11,9,0.2546,0.5908,0.1386,-1.0,0.2129,0.3663,0.0778,0.2556,0.3,-1.0,0.2667,0.3667,-1.0,-1.0,0.0,0:01:56.434432
158_20200604233014.jpg,7,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:01:56.901786
266_20210914234955.jpg,9,6,0.3206,0.8036,0.1683,-1.0,0.2393,0.7,0.1167,0.3333,0.3333,-1.0,0.26,0.7,-1.0,-1.0,0.0,0:01:57.376042
271_20210919233937.jpg,4,3,0.4668,1.0,0.0842,-1.0,0.4505,0.5,0.1667,0.5333,0.5333,-1.0,0.55,0.5,-1.0,-1.0,0.0,0:01:57.852536
211_20210730043738.jpg,4,2,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:01:58.324015
290_20210730014134.jpg,5,4,0.4855,1.0,0.4224,-1.0,-1.0,0.4855,0.175,0.5,0.5,-1.0,-1.0,0.5,-1.0,-1.0,0.0,0:01:58.801510
243_20210727040047.jpg,4,2,0.1508,0.835,0.0,-1.0,-1.0,0.1508,0.05,0.3,0.3,-1.0,-1.0,0.3,-1.0,-1.0,0.0,0:01:59.273283
271_20210918011004.jpg,11,23,0.1195,0.3142,0.0495,0.0,0.1045,0.5,0.0261,0.1304,0.1304,0.0,0.119,0.5,-1.0,-1.0,0.0,0:01:59.759772
294_20210909201650.jpg,3,1,0.0333,0.3333,0.0,-1.0,0.05,-1.0,0.0,0.1,0.1,-1.0,0.1,-1.0,-1.0,-1.0,0.0,0:02:00.234886
213_20210820022847.jpg,1,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:02:00.712180
287_20210824000908.jpg,4,5,0.1332,0.4059,0.104,-1.0,0.0,0.3262,0.04,0.18,0.18,-1.0,0.0,0.45,-1.0,-1.0,0.0,0:02:01.186885
290_20210929003026.jpg,1,2,0.3535,0.505,0.505,-1.0,0.0,0.7,0.35,0.35,0.35,-1.0,0.0,0.7,-1.0,-1.0,0.0,0:02:01.668404
170_20200612143548.jpg,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:02:02.130466
216_20210815021248.jpg,4,1,0.2,1.0,0.0,-1.0,-1.0,0.2,0.2,0.2,0.2,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0:02:02.606492
262_20210913134119.jpg,1,1,0.5,1.0,0.0,-1.0,0.5,-1.0,0.5,0.5,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.0,0:02:03.074261
278_20210804123151.jpg,1,1,0.3,1.0,0.0,-1.0,-1.0,0.3,0.3,0.3,0.3,-1.0,-1.0,0.3,-1.0,-1.0,0.0,0:02:03.531355
150_20200627001645.jpg,61,57,0.3325,0.7667,0.2076,-1.0,0.3553,0.2952,0.0035,0.0912,0.4018,-1.0,0.4023,0.4,-1.0,-1.0,0.0,0:02:04.070377
246_20210911235804.jpg,3,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:02:04.541007
150_20200626233608.jpg,27,26,0.468,0.8645,0.5083,0.0,0.4768,0.6505,0.0269,0.25,0.5154,0.0,0.5261,0.65,-1.0,-1.0,0.0,0:02:05.023815
294_20210816022912.jpg,4,4,0.3958,1.0,0.2574,-1.0,0.3228,0.6,0.15,0.4,0.4,-1.0,0.3333,0.6,-1.0,-1.0,0.0,0:02:05.500559
274_20210823221708.jpg,2,2,0.1515,0.2525,0.2525,-1.0,0.1515,-1.0,0.0,0.3,0.3,-1.0,0.3,-1.0,-1.0,-1.0,0.0,0:02:05.974585
250_20210801004024.jpg,21,21,0.2213,0.5567,0.0306,-1.0,0.2,0.7,0.0238,0.2,0.2714,-1.0,0.25,0.7,-1.0,-1.0,0.0,0:02:06.466139
249_20210806223955.jpg,1,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:02:06.935952
250_20210801042030.jpg,22,23,0.0483,0.2044,0.0,0.0,0.0373,0.3,0.0,0.0565,0.0826,0.0,0.0762,0.3,-1.0,-1.0,0.0,0:02:07.429759
172_20200820172310.jpg,1,1,0.6,1.0,1.0,-1.0,-1.0,0.6,0.6,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:02:07.886647
252_20210824055007.jpg,2,2,0.404,0.505,0.505,-1.0,-1.0,0.404,0.4,0.4,0.4,-1.0,-1.0,0.4,-1.0,-1.0,0.0,0:02:08.361084
148_20200622004744.jpg,21,17,0.4018,0.6378,0.4438,0.0,0.4258,0.4614,0.0529,0.3412,0.4765,0.0,0.52,0.55,-1.0,-1.0,0.0,0:02:08.841572
158_20200603064105.jpg,5,5,0.1762,0.6752,0.0416,-1.0,0.3,0.1762,0.06,0.26,0.26,-1.0,0.6,0.175,-1.0,-1.0,0.0,0:02:09.310792
170_20200814052839.jpg,18,16,0.2993,0.5821,0.3443,-1.0,0.2752,0.501,0.0375,0.25,0.3812,-1.0,0.35,0.6,-1.0,-1.0,0.0,0:02:09.786551
294_20210814033900.jpg,12,13,0.1228,0.4884,0.0132,-1.0,0.108,0.7,0.0308,0.1615,0.2,-1.0,0.1583,0.7,-1.0,-1.0,0.0,0:02:10.271690
196_20200815215749.jpg,18,17,0.4115,0.7475,0.3802,-1.0,0.3741,0.9,0.0529,0.3588,0.4941,-1.0,0.4688,0.9,-1.0,-1.0,0.0,0:02:10.751884
268_20210915025850.jpg,8,6,0.0673,0.1683,0.0,0.0,0.0,0.1347,0.0667,0.0667,0.0667,0.0,0.0,0.1333,-1.0,-1.0,0.0,0:02:11.232816
243_20210823174249.jpg,1,1,0.5,1.0,0.0,-1.0,0.5,-1.0,0.5,0.5,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.0,0:02:11.689826
289_20210803211532.jpg,1,1,0.2,1.0,0.0,-1.0,-1.0,0.2,0.2,0.2,0.2,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0:02:12.165044
153_20200620174442.jpg,35,31,0.3179,0.8691,0.2229,-1.0,0.2974,0.4125,0.0226,0.1484,0.4258,-1.0,0.3957,0.5125,-1.0,-1.0,0.0,0:02:12.656802
273_20210821215608.jpg,24,22,0.1589,0.4331,0.0306,0.15,0.1597,-1.0,0.0,0.1227,0.2409,0.3,0.2381,-1.0,-1.0,-1.0,0.0,0:02:13.149135
126_20200817015915.jpg,22,19,0.5543,0.9137,0.5563,-1.0,0.4039,0.6707,0.0474,0.3947,0.6263,-1.0,0.5333,0.71,-1.0,-1.0,0.0,0:02:13.627667
271_20210901202949.jpg,1,1,0.3,1.0,0.0,-1.0,-1.0,0.3,0.3,0.3,0.3,-1.0,-1.0,0.3,-1.0,-1.0,0.0,0:02:14.093991
243_20210824024619.jpg,8,5,0.5546,0.809,0.679,-1.0,0.4178,0.7515,0.18,0.66,0.66,-1.0,0.6,0.75,-1.0,-1.0,0.0,0:02:14.573167
220_20210908025114.jpg,3,1,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0:02:15.050844
213_20210805034746.jpg,2,1,0.1,1.0,0.0,-1.0,-1.0,0.1,0.1,0.1,0.1,-1.0,-1.0,0.1,-1.0,-1.0,0.0,0:02:15.523158
296_20210815005323.jpg,15,13,0.1317,0.6191,0.0219,-1.0,0.1522,0.101,0.0154,0.1538,0.2308,-1.0,0.2545,0.1,-1.0,-1.0,0.0,0:02:16.001237
292_20210830073946.jpg,5,3,0.1178,0.1683,0.1683,-1.0,-1.0,0.1178,0.0,0.2333,0.2333,-1.0,-1.0,0.2333,-1.0,-1.0,0.0,0:02:16.472935
271_20210917211119.jpg,16,17,0.142,0.3146,0.1188,-1.0,0.0598,0.498,0.0471,0.1353,0.1706,-1.0,0.1,0.5,-1.0,-1.0,0.0,0:02:16.958345
294_20210811054431.jpg,12,11,0.3485,0.8317,0.2874,-1.0,0.2954,0.8,0.0727,0.3273,0.4,-1.0,0.36,0.8,-1.0,-1.0,0.0,0:02:17.439406
145_20200704223221.jpg,11,3,0.199,0.6634,0.0,-1.0,0.199,-1.0,0.1,0.2,0.2,-1.0,0.2,-1.0,-1.0,-1.0,0.0,0:02:17.910435
255_20210915231603.jpg,1,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:02:18.379701
192_20200723161615.jpg,480,518,0.05,0.168,0.0081,0.0,0.05,0.0,0.0002,0.0064,0.0693,0.0,0.0696,0.0,-1.0,-1.0,0.0,0:02:19.954684
290_20210801020316.jpg,12,3,0.2628,0.43,0.43,-1.0,0.2333,0.303,0.2,0.4333,0.4333,-1.0,0.7,0.3,-1.0,-1.0,0.0,0:02:20.431189
290_20210727234712.jpg,4,3,0.3589,0.9158,0.3366,-1.0,0.1508,0.7,0.2333,0.4333,0.4333,-1.0,0.3,0.7,-1.0,-1.0,0.0,0:02:20.913250
273_20210815192134.jpg,3,1,0.5,1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,0.5,-1.0,-1.0,0.5,-1.0,-1.0,0.0,0:02:21.382237
289_20210803103841.jpg,3,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:02:21.847812
126_20200727024253.jpg,14,13,0.2822,0.6624,0.2139,0.0,0.1157,0.4804,0.0615,0.3385,0.3462,0.0,0.2333,0.5167,-1.0,-1.0,0.0,0:02:22.317993
